s1_entity_id	candidate_entity_id	blocking_methods	num_blockers	max_block_score
S1-109450074	S2-71609308	address	1	3.0
S1-109450074	S2-750901109	name_fuzzy	1	0.5882352941176471
S1-109450074	S2-752334650	address	1	3.0
S1-109450074	S2-765744761	name_fuzzy,name_token	2	3.0
S1-109450074	S2-781933293	address	1	3.0
S1-109450074	S2-783654262	name_token	1	2.0
S1-109450074	S2-79024900	name_fuzzy	1	0.56
S1-109450074	S2-797403484	address	1	3.0
S1-109450074	S2-811517071	address	1	4.0
S1-109450074	S2-87006376	name_fuzzy	1	0.5714285714285714
S1-109450074	S2-883274756	address	1	3.0
S1-109450074	S2-89739845	name_token	1	2.0
S1-109450074	S2-91667310	address	1	3.0
S1-109450074	S2-930687881	name_token	1	2.0
S1-109450074	S2-975942782	address	1	4.0
S1-109450074	S2-984215989	name_char_tfidf,name_fuzzy	2	0.631578947368421
S1-109450074	S2-98585573	name_token	1	3.0
S1-109450074	S2-988655488	address	1	3.0
S1-109450074	S3-121237047	name_token	1	2.0
S1-109450074	S3-139997234	name_token	1	2.0
S1-109450074	S3-183943233	name_token	1	2.0
S1-109450074	S3-203582621	name_fuzzy	1	0.5789473684210527
S1-109450074	S3-238265494	name_fuzzy,name_token	2	3.0
S1-109450074	S3-29076446	name_fuzzy	1	0.5581395348837209
S1-109450074	S3-298824615	name_token	1	2.0
S1-109450074	S3-39314282	name_token	1	2.0
S1-109450074	S3-410060956	name_token	1	2.0
S1-109450074	S3-438405137	name_token	1	2.0
S1-109450074	S3-463553600	name_token	1	2.0
S1-109450074	S3-47477892	name_fuzzy,name_token	2	3.0
S1-109450074	S3-524352901	name_token	1	3.0
S1-109450074	S3-524484711	name_token	1	2.0
S1-109450074	S3-544355927	name_token	1	2.0
S1-109450074	S3-57520827	name_token	1	2.0
S1-109450074	S3-589832210	name_token	1	2.0
S1-109450074	S3-616862440	name_token	1	3.0
S1-109450074	S3-642004506	name_token	1	3.0
S1-109450074	S3-645232518	name_token	1	2.0
S1-109450074	S3-650754186	name_fuzzy	1	0.6
S1-109450074	S3-688673123	name_fuzzy	1	0.6046511627906976
S1-109450074	S3-70678834	name_fuzzy	1	0.5581395348837209
S1-109450074	S3-768204902	name_fuzzy	1	0.5581395348837209
S1-109450074	S3-774363673	name_token	1	2.0
S1-109450074	S3-805634465	name_char_tfidf,name_fuzzy,name_token	3	5.0
S1-109450074	S3-835822907	name_fuzzy	1	0.55
S1-109450074	S3-838142812	name_fuzzy,name_token	2	2.0
S1-109450074	S3-85280851	name_token	1	2.0
S1-109450074	S3-865411191	name_token	1	2.0
S1-109450074	S3-934665306	name_token	1	2.0
S1-109450074	S3-959735414	name_fuzzy	1	0.55
S1-109450074	S3-962482736	name_token	1	2.0
S1-109666175	S2-14480944	name_token	1	2.0
S1-109666175	S2-14649393	name_token	1	2.0
S1-109666175	S2-176185815	name_fuzzy,name_token	2	2.0
S1-109666175	S2-187595798	name_token	1	2.0
S1-109666175	S2-199702827	name_token	1	2.0
S1-109666175	S2-231000416	name_token	1	2.0
S1-109666175	S2-240530712	name_fuzzy	1	0.5507246376811594
S1-109666175	S2-243299850	name_token	1	2.0
S1-109666175	S2-247258433	name_token	1	4.0
S1-109666175	S2-270519210	name_fuzzy	1	0.5671641791044777
S1-109666175	S2-298730959	name_token	1	4.0
S1-109666175	S2-312914942	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-109666175	S2-323943486	name_token	1	2.0
S1-109666175	S2-327481681	name_char_tfidf,name_fuzzy	2	0.5517241379310345
S1-109666175	S2-353486049	name_token	1	2.0
S1-109666175	S2-403135359	name_fuzzy	1	0.5666666666666667
S1-109666175	S2-448121394	name_fuzzy	1	0.5614035087719298
S1-109666175	S2-455261604	name_fuzzy	1	0.5538461538461539
S1-109666175	S2-475929876	name_fuzzy,name_token	2	2.0
S1-109666175	S2-493508786	name_token	1	4.0
S1-109666175	S2-523332136	name_char_tfidf,name_fuzzy,name_token	3	8.0
S1-109666175	S2-533128851	name_token	1	4.0
S1-109666175	S2-577328632	name_token	1	2.0
S1-109666175	S2-581541481	name_token	1	4.0
S1-109666175	S2-603457728	name_token	1	2.0
S1-109666175	S2-646678668	name_fuzzy	1	0.5660377358490566
S1-109666175	S2-666518467	name_fuzzy	1	0.5882352941176471
S1-109666175	S2-668876747	name_fuzzy	1	0.5633802816901409
S1-109666175	S2-674274654	name_fuzzy,name_token	2	2.0
S1-109666175	S2-686669306	name_fuzzy	1	0.5614035087719298
S1-109666175	S2-697400123	name_token	1	2.0
S1-109666175	S2-720739955	name_fuzzy	1	0.5538461538461539
S1-109666175	S2-73412297	name_token	1	4.0
S1-109666175	S2-749927461	name_fuzzy	1	0.6333333333333333
S1-109666175	S2-788113479	name_token	1	2.0
S1-109666175	S2-800056468	name_token	1	4.0
S1-109666175	S2-817662505	name_token	1	2.0
S1-109666175	S2-842970431	name_token	1	2.0
S1-109666175	S2-853050643	name_char_tfidf,name_fuzzy	2	0.5517241379310345
S1-109666175	S2-860205683	name_token	1	2.0
S1-109666175	S2-893677887	name_fuzzy	1	0.5714285714285714
S1-109666175	S2-896928842	name_token	1	2.0
S1-109666175	S2-922241764	name_token	1	2.0
S1-109666175	S2-984236088	name_fuzzy	1	0.6
S1-109666175	S2-99777232	name_fuzzy	1	0.5671641791044777
S1-109666175	S3-153710260	name_token	1	2.0
S1-109666175	S3-155072935	name_fuzzy	1	0.5660377358490566
S1-109666175	S3-158077522	name_fuzzy,name_token	2	2.0
S1-109666175	S3-173377440	name_fuzzy	1	0.5666666666666667
S1-109666175	S3-205243661	name_fuzzy,name_token	2	2.0
S1-109666175	S3-27419945	name_char_tfidf,name_fuzzy	2	0.5517241379310345
S1-109666175	S3-285001165	name_fuzzy	1	0.5573770491803278
S1-109666175	S3-30466995	name_fuzzy	1	0.5757575757575757
S1-109666175	S3-31327335	name_token	1	4.0
S1-109666175	S3-332219915	name_token	1	2.0
S1-109666175	S3-344150764	name_token	1	2.0
S1-109666175	S3-381245901	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-109666175	S3-403376327	name_fuzzy	1	0.6
S1-109666175	S3-4227096	name_token	1	4.0
S1-109666175	S3-422849308	name_fuzzy	1	0.5714285714285714
S1-109666175	S3-43321549	name_fuzzy	1	0.5797101449275363
S1-109666175	S3-433601696	name_token	1	4.0
S1-109666175	S3-441876440	name_token	1	2.0
S1-109666175	S3-461124652	name_fuzzy	1	0.5517241379310345
S1-109666175	S3-514662539	name_fuzzy	1	0.5573770491803278
S1-109666175	S3-578532229	name_token	1	2.0
S1-109666175	S3-580746501	name_token	1	2.0
S1-109666175	S3-597557370	name_fuzzy	1	0.6
S1-109666175	S3-603220880	name_fuzzy	1	0.5666666666666667
S1-109666175	S3-610385758	name_fuzzy	1	0.5901639344262295
S1-109666175	S3-621830886	name_token	1	2.0
S1-109666175	S3-667318210	name_token	1	2.0
S1-109666175	S3-77153390	name_token	1	2.0
S1-109666175	S3-771725853	name_token	1	2.0
S1-109666175	S3-773685332	name_fuzzy	1	0.6071428571428572
S1-109666175	S3-814533832	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-109666175	S3-819594890	name_fuzzy	1	0.5573770491803278
S1-109666175	S3-896453517	name_fuzzy,name_token	2	2.0
S1-109666175	S3-918679344	address,name_char_tfidf,name_fuzzy,name_token	4	10.0
S1-109666175	S3-919255541	name_fuzzy	1	0.6666666666666667
S1-109666175	S3-933613208	name_fuzzy	1	0.5846153846153845
S1-109666175	S3-944324887	name_fuzzy	1	0.5517241379310345
S1-109666175	S3-954198404	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-109666175	S3-961848194	name_fuzzy	1	0.5573770491803278
S1-109666175	S3-965546227	name_token	1	2.0
S1-111004357	S2-108460479	name_token	1	2.0
S1-111004357	S2-117299993	address	1	2.0
S1-111004357	S2-118310074	name_fuzzy	1	0.7719298245614035
S1-111004357	S2-141952407	address	1	2.0
S1-111004357	S2-156188737	address	1	2.0
S1-111004357	S2-166101977	name_fuzzy	1	0.7666666666666666
S1-111004357	S2-169007811	address	1	2.0
S1-111004357	S2-179789039	name_fuzzy	1	0.7407407407407408
S1-111004357	S2-201576069	address	1	2.0
S1-111004357	S2-220942785	address	1	2.0
S1-111004357	S2-231463497	address	1	2.0
S1-111004357	S2-297852949	name_char_tfidf,name_token	2	3.0
S1-111004357	S2-330357029	address	1	2.0
S1-111004357	S2-33274975	name_fuzzy	1	0.7857142857142857
S1-111004357	S2-349187858	address	1	2.0
S1-111004357	S2-35234108	name_fuzzy	1	0.7419354838709676
S1-111004357	S2-374729860	name_fuzzy	1	0.7719298245614035
S1-111004357	S2-381530089	name_fuzzy	1	0.7333333333333334
S1-111004357	S2-386614153	name_char_tfidf,name_token	2	3.0
S1-111004357	S2-400041945	address	1	2.0
S1-111004357	S2-40049336	name_token	1	2.0
S1-111004357	S2-403506738	name_fuzzy	1	0.7333333333333334
S1-111004357	S2-417064439	name_fuzzy	1	0.7301587301587302
S1-111004357	S2-422292561	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S2-446121695	address	1	2.0
S1-111004357	S2-455462687	address	1	2.0
S1-111004357	S2-459635417	address	1	2.0
S1-111004357	S2-460576787	address	1	2.0
S1-111004357	S2-463045061	name_fuzzy	1	0.7636363636363638
S1-111004357	S2-466991690	address	1	2.0
S1-111004357	S2-502761127	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S2-504759078	name_fuzzy	1	0.7636363636363638
S1-111004357	S2-529122320	name_fuzzy	1	0.75
S1-111004357	S2-53627109	name_token	1	3.0
S1-111004357	S2-602763425	address	1	2.0
S1-111004357	S2-625435078	name_token	1	3.0
S1-111004357	S2-634293946	name_char_tfidf,name_token	2	3.0
S1-111004357	S2-634340571	address	1	2.0
S1-111004357	S2-641858274	name_fuzzy	1	0.7272727272727273
S1-111004357	S2-657508526	address	1	2.0
S1-111004357	S2-6575989	name_fuzzy	1	0.7333333333333334
S1-111004357	S2-669542690	address	1	2.0
S1-111004357	S2-673912478	name_token	1	4.0
S1-111004357	S2-694047799	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S2-70934142	address	1	2.0
S1-111004357	S2-715773823	address	1	2.0
S1-111004357	S2-722749133	name_fuzzy	1	0.7384615384615385
S1-111004357	S2-725564285	name_char_tfidf,name_token	2	3.0
S1-111004357	S2-762768612	name_fuzzy	1	0.7307692307692308
S1-111004357	S2-776108614	name_fuzzy	1	0.75
S1-111004357	S2-780547093	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S2-827461283	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-111004357	S2-841502840	name_fuzzy	1	0.736842105263158
S1-111004357	S2-848290316	name_token	1	3.0
S1-111004357	S2-860050872	address	1	2.0
S1-111004357	S2-871293368	address	1	2.0
S1-111004357	S2-892028152	address	1	2.0
S1-111004357	S2-914544443	address	1	2.0
S1-111004357	S2-9158370	name_token	1	3.0
S1-111004357	S2-933904560	address	1	2.0
S1-111004357	S2-955173791	name_token	1	3.0
S1-111004357	S2-969302250	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-111004357	S2-971073211	name_fuzzy	1	0.7272727272727273
S1-111004357	S2-976874102	name_fuzzy	1	0.7333333333333334
S1-111004357	S3-102288944	name_char_tfidf,name_token	2	3.0
S1-111004357	S3-180722006	name_token	1	2.0
S1-111004357	S3-190664619	name_fuzzy	1	0.736842105263158
S1-111004357	S3-206078520	name_token	1	3.0
S1-111004357	S3-249562950	name_token	1	3.0
S1-111004357	S3-258133164	name_token	1	3.0
S1-111004357	S3-292908301	name_token	1	3.0
S1-111004357	S3-326378918	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-111004357	S3-347828486	name_token	1	3.0
S1-111004357	S3-356643720	name_token	1	4.0
S1-111004357	S3-366986772	address,name_char_tfidf	2	6.0
S1-111004357	S3-394997772	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-398066922	address	1	2.0
S1-111004357	S3-409421705	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-419346757	name_token	1	3.0
S1-111004357	S3-441214930	name_fuzzy	1	0.7586206896551724
S1-111004357	S3-460914297	name_fuzzy	1	0.7407407407407408
S1-111004357	S3-513505053	name_token	1	3.0
S1-111004357	S3-514031002	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-111004357	S3-54424857	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-111004357	S3-569309125	name_char_tfidf,name_token	2	3.0
S1-111004357	S3-583528172	name_char_tfidf,name_token	2	3.0
S1-111004357	S3-58733126	name_char_tfidf,name_token	2	3.0
S1-111004357	S3-598437818	name_char_tfidf,name_token	2	3.0
S1-111004357	S3-603638616	name_char_tfidf,name_token	2	4.0
S1-111004357	S3-604575230	name_fuzzy	1	0.7666666666666666
S1-111004357	S3-645096518	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-674044946	name_fuzzy	1	0.8275862068965517
S1-111004357	S3-744953120	name_fuzzy	1	0.7407407407407408
S1-111004357	S3-751526594	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-778063366	name_fuzzy	1	0.736842105263158
S1-111004357	S3-781915732	name_fuzzy	1	0.736842105263158
S1-111004357	S3-79060751	address	1	2.0
S1-111004357	S3-793159452	name_char_tfidf,name_token	2	4.0
S1-111004357	S3-799568899	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-803724907	name_fuzzy	1	0.7333333333333334
S1-111004357	S3-833795064	name_fuzzy	1	0.7719298245614035
S1-111004357	S3-857227776	name_char_tfidf,name_token	2	4.0
S1-111004357	S3-896411855	name_char_tfidf,name_token	2	3.0
S1-111004357	S3-897899559	name_fuzzy	1	0.7407407407407408
S1-111004357	S3-901228473	name_token	1	3.0
S1-111004357	S3-916380547	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-932443946	name_char_tfidf	1	0.37221182537581565
S1-111004357	S3-94785252	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-111004357	S3-965631275	name_fuzzy	1	0.7586206896551724
S1-111004357	S3-969850098	name_char_tfidf,name_fuzzy	2	0.7352941176470589
S1-111004357	S3-980121678	name_char_tfidf,name_token	2	4.0
S1-111004357	S3-980381852	name_fuzzy	1	0.7619047619047619
S1-111004357	S3-986658752	name_token	1	2.0
S1-111004357	S3-987543895	name_char_tfidf,name_token	2	4.0
S1-11200670	S2-162462833	name_token	1	2.0
S1-11200670	S2-168414482	name_fuzzy	1	0.5769230769230769
S1-11200670	S2-177604414	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-11200670	S2-205803670	name_fuzzy	1	0.5614035087719298
S1-11200670	S2-234036028	name_token	1	2.0
S1-11200670	S2-252539319	name_fuzzy	1	0.6274509803921569
S1-11200670	S2-25447874	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-11200670	S2-261675819	name_fuzzy	1	0.6153846153846154
S1-11200670	S2-272348128	name_fuzzy	1	0.5531914893617021
S1-11200670	S2-305896095	name_token	1	2.0
S1-11200670	S2-342220334	name_fuzzy	1	0.5614035087719298
S1-11200670	S2-343226413	name_token	1	2.0
S1-11200670	S2-369084871	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-11200670	S2-432022594	name_fuzzy	1	0.5957446808510638
S1-11200670	S2-450661325	name_token	1	2.0
S1-11200670	S2-450729034	name_token	1	2.0
S1-11200670	S2-455279931	name_fuzzy	1	0.5769230769230769
S1-11200670	S2-468383229	name_fuzzy	1	0.56
S1-11200670	S2-495362436	name_token	1	2.0
S1-11200670	S2-509021976	name_fuzzy	1	0.5806451612903225
S1-11200670	S2-55781896	name_fuzzy,name_token	2	4.0
S1-11200670	S2-56302622	name_fuzzy,name_token	2	2.0
S1-11200670	S2-573624350	name_fuzzy	1	0.6274509803921569
S1-11200670	S2-61772024	name_fuzzy	1	0.5882352941176471
S1-11200670	S2-624972052	name_token	1	2.0
S1-11200670	S2-656114908	name_token	1	2.0
S1-11200670	S2-738200287	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-11200670	S2-762255167	name_fuzzy	1	0.5714285714285714
S1-11200670	S2-834098737	name_token	1	2.0
S1-11200670	S2-839881191	name_fuzzy	1	0.5588235294117647
S1-11200670	S2-885504111	name_token	1	2.0
S1-11200670	S2-891882558	name_token	1	2.0
S1-11200670	S2-89701977	name_token	1	2.0
S1-11200670	S2-903664407	name_fuzzy,name_token	2	2.0
S1-11200670	S2-929179212	name_fuzzy	1	0.5901639344262295
S1-11200670	S2-945543249	name_token	1	2.0
S1-11200670	S2-948499028	name_token	1	2.0
S1-11200670	S2-95834070	name_fuzzy	1	0.6206896551724138
S1-11200670	S3-147894430	name_fuzzy	1	0.5862068965517242
S1-11200670	S3-188501764	name_fuzzy	1	0.5555555555555556
S1-11200670	S3-197968601	name_fuzzy	1	0.6666666666666667
S1-11200670	S3-219700841	name_fuzzy,name_token	2	2.0
S1-11200670	S3-241101677	name_fuzzy	1	0.5769230769230769
S1-11200670	S3-244281758	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-11200670	S3-278412710	name_fuzzy	1	0.6206896551724138
S1-11200670	S3-278504638	name_token	1	2.0
S1-11200670	S3-282461813	name_fuzzy	1	0.5882352941176471
S1-11200670	S3-30800438	name_fuzzy	1	0.5882352941176471
S1-11200670	S3-317270059	name_token	1	2.0
S1-11200670	S3-373371072	name_token	1	2.0
S1-11200670	S3-37877993	name_fuzzy,name_token	2	2.0
S1-11200670	S3-391601346	name_fuzzy,name_token	2	2.0
S1-11200670	S3-400582732	name_token	1	2.0
S1-11200670	S3-446056606	name_fuzzy	1	0.5666666666666667
S1-11200670	S3-470052627	name_fuzzy	1	0.6037735849056604
S1-11200670	S3-471545186	name_token	1	2.0
S1-11200670	S3-477550587	name_fuzzy	1	0.5666666666666667
S1-11200670	S3-483241580	name_fuzzy	1	0.6274509803921569
S1-11200670	S3-52215282	name_token	1	2.0
S1-11200670	S3-526774472	name_token	1	2.0
S1-11200670	S3-52828214	name_fuzzy	1	0.5833333333333333
S1-11200670	S3-534921801	name_token	1	2.0
S1-11200670	S3-585990109	name_fuzzy	1	0.576271186440678
S1-11200670	S3-636374873	name_token	1	2.0
S1-11200670	S3-638872745	name_token	1	2.0
S1-11200670	S3-646268856	name_token	1	2.0
S1-11200670	S3-675594874	name_fuzzy	1	0.5957446808510638
S1-11200670	S3-678028691	name_fuzzy	1	0.5573770491803278
S1-11200670	S3-687031428	name_fuzzy	1	0.5573770491803278
S1-11200670	S3-71207220	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-11200670	S3-713961206	name_fuzzy	1	0.5614035087719298
S1-11200670	S3-751154804	name_fuzzy	1	0.6153846153846154
S1-11200670	S3-754571353	name_fuzzy	1	0.5660377358490566
S1-11200670	S3-756422100	name_token	1	2.0
S1-11200670	S3-77153390	name_token	1	2.0
S1-11200670	S3-789512789	name_token	1	2.0
S1-11200670	S3-820372265	name_fuzzy	1	0.5806451612903225
S1-11200670	S3-847244076	name_fuzzy	1	0.6382978723404256
S1-11200670	S3-861536185	name_token	1	2.0
S1-11200670	S3-875904999	name_token	1	2.0
S1-11200670	S3-88472064	name_token	1	2.0
S1-11200670	S3-889138893	name_fuzzy	1	0.5806451612903225
S1-11200670	S3-892224292	name_token	1	2.0
S1-11200670	S3-89279358	name_token	1	2.0
S1-11200670	S3-902950455	name_token	1	2.0
S1-11200670	S3-935095891	name_token	1	2.0
S1-11200670	S3-95147392	name_token	1	2.0
S1-11200670	S3-964925362	name_token	1	2.0
S1-112998882	S2-116230086	name_fuzzy,name_token	2	2.0
S1-112998882	S2-117271661	name_fuzzy,name_token	2	3.0
S1-112998882	S2-117547978	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-112998882	S2-121178832	name_token	1	2.0
S1-112998882	S2-161911053	name_char_tfidf,name_token	2	2.0
S1-112998882	S2-186460435	name_fuzzy,name_token	2	3.0
S1-112998882	S2-210374690	name_token	1	2.0
S1-112998882	S2-248029871	name_token	1	2.0
S1-112998882	S2-315104108	name_fuzzy,name_token	2	2.0
S1-112998882	S2-360146822	name_fuzzy	1	0.5957446808510638
S1-112998882	S2-399483525	name_fuzzy	1	0.5833333333333333
S1-112998882	S2-42253556	name_token	1	2.0
S1-112998882	S2-440858957	name_token	1	2.0
S1-112998882	S2-460979659	name_fuzzy	1	0.5714285714285714
S1-112998882	S2-464294353	name_fuzzy	1	0.5581395348837209
S1-112998882	S2-47394865	name_fuzzy,name_token	2	2.0
S1-112998882	S2-477458448	name_fuzzy	1	0.6046511627906976
S1-112998882	S2-482112318	name_fuzzy,name_token	2	2.0
S1-112998882	S2-495522139	name_token	1	2.0
S1-112998882	S2-503260930	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-112998882	S2-50450078	name_fuzzy,name_token	2	2.0
S1-112998882	S2-512590630	name_fuzzy	1	0.5853658536585367
S1-112998882	S2-572010134	name_fuzzy	1	0.5789473684210527
S1-112998882	S2-57342550	name_fuzzy	1	0.5581395348837209
S1-112998882	S2-632039913	name_fuzzy	1	0.5833333333333333
S1-112998882	S2-664735357	name_token	1	2.0
S1-112998882	S2-683423806	address,name_char_tfidf,name_fuzzy,name_token	4	7.0
S1-112998882	S2-738190581	name_fuzzy	1	0.5641025641025641
S1-112998882	S2-767142222	name_fuzzy	1	0.5769230769230769
S1-112998882	S2-770876510	name_fuzzy,name_token	2	2.0
S1-112998882	S2-790247726	name_token	1	3.0
S1-112998882	S2-877372842	name_fuzzy	1	0.5853658536585367
S1-112998882	S2-883604538	name_token	1	2.0
S1-112998882	S2-885871616	name_token	1	2.0
S1-112998882	S2-898748309	name_fuzzy,name_token	2	3.0
S1-112998882	S2-990294030	name_fuzzy	1	0.5853658536585367
S1-112998882	S3-104917047	name_fuzzy	1	0.6274509803921569
S1-112998882	S3-107221991	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-112998882	S3-121040654	name_token	1	3.0
S1-112998882	S3-141994904	name_fuzzy,name_token	2	2.0
S1-112998882	S3-170653311	name_fuzzy	1	0.56
S1-112998882	S3-194611471	name_fuzzy,name_token	2	3.0
S1-112998882	S3-215169120	name_fuzzy	1	0.5581395348837209
S1-112998882	S3-257383826	name_fuzzy	1	0.5714285714285714
S1-112998882	S3-27142954	name_fuzzy	1	0.5957446808510638
S1-112998882	S3-292342281	name_char_tfidf,name_token	2	2.0
S1-112998882	S3-296934550	name_token	1	2.0
S1-112998882	S3-315711608	name_token	1	2.0
S1-112998882	S3-321894807	name_fuzzy	1	0.5909090909090908
S1-112998882	S3-322386930	name_token	1	2.0
S1-112998882	S3-393556355	name_token	1	2.0
S1-112998882	S3-409424412	name_fuzzy,name_token	2	3.0
S1-112998882	S3-416693816	name_token	1	2.0
S1-112998882	S3-453592514	name_token	1	2.0
S1-112998882	S3-46003470	name_token	1	2.0
S1-112998882	S3-477817745	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-112998882	S3-481151214	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-112998882	S3-504665253	name_fuzzy,name_token	2	3.0
S1-112998882	S3-511061141	name_token	1	2.0
S1-112998882	S3-535120533	name_fuzzy	1	0.5714285714285714
S1-112998882	S3-645038980	name_token	1	2.0
S1-112998882	S3-650253746	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
