s1_entity_id	candidate_entity_id
S1-721469485	S2-194034279
S1-721469485	S2-453647532
S1-721469485	S3-285139890
S1-721469485	S3-89442356
S1-721469485	S2-51113746
S1-721469485	S2-586626603
S1-721469485	S2-458498856
S1-721469485	S2-766110823
S1-721469485	S3-220285124
S1-721469485	S2-909465811
S1-721469485	S3-349943429
S1-721469485	S2-314317780
S1-721469485	S2-321559511
S1-721469485	S2-251573774
S1-721469485	S2-400262516
S1-721469485	S3-547926341
S1-721469485	S3-931777085
S1-721469485	S3-124646498
S1-721469485	S3-828041254
S1-721469485	S3-930550638
S1-721469485	S3-195718192
S1-721469485	S2-636345851
S1-721469485	S3-68089048
S1-721469485	S3-681683629
S1-721469485	S2-343226413
S1-721469485	S3-53293984
S1-721469485	S3-868649926
S1-721469485	S3-952061572
S1-721469485	S3-551004829
S1-721469485	S2-238869418
S1-721469485	S3-386295204
S1-721469485	S2-11198431
S1-721469485	S2-102009837
S1-721469485	S3-45845630
S1-721469485	S3-40501734
S1-721469485	S2-351039248
S1-721469485	S2-886667346
S1-721469485	S2-725373367
S1-721469485	S3-715432797
S1-721469485	S2-975224346
S1-721469485	S3-302417398
S1-721469485	S2-895186263
S1-721469485	S2-213342835
S1-721469485	S3-816866891
S1-721469485	S3-247726965
S1-721469485	S3-807906276
S1-721469485	S3-547639613
S1-721469485	S2-191934948
S1-721469485	S2-731750042
S1-721469485	S2-646524755
S1-216733182	S3-221870645
S1-216733182	S2-403025276
S1-216733182	S3-328673495
S1-216733182	S3-83822646
S1-216733182	S2-468327497
S1-216733182	S3-450705510
S1-216733182	S2-524209661
S1-216733182	S3-485929166
S1-216733182	S2-487594272
S1-216733182	S3-492021254
S1-216733182	S2-627533796
S1-216733182	S2-825251260
S1-216733182	S3-796122868
S1-216733182	S3-534691337
S1-216733182	S3-670785584
S1-216733182	S2-947157691
S1-216733182	S2-750151425
S1-216733182	S2-462295930
S1-216733182	S2-926874499
S1-216733182	S2-521967779
S1-216733182	S3-705779454
S1-216733182	S3-376739724
S1-216733182	S3-986771770
S1-216733182	S2-921769513
S1-216733182	S2-902845783
S1-216733182	S3-761226382
S1-216733182	S3-962558885
S1-216733182	S3-866015034
S1-216733182	S2-948521115
S1-216733182	S3-858161605
S1-216733182	S3-618524114
S1-216733182	S2-316408957
S1-216733182	S2-397157401
S1-216733182	S3-910481787
S1-216733182	S2-932807095
S1-216733182	S3-545872221
S1-216733182	S3-973173239
S1-216733182	S3-327559435
S1-216733182	S2-69780796
S1-216733182	S2-405842282
S1-216733182	S3-138225024
S1-216733182	S3-223361518
S1-216733182	S3-703942540
S1-216733182	S2-169654027
S1-216733182	S3-677898221
S1-216733182	S3-449317669
S1-216733182	S2-255832457
S1-216733182	S3-609294075
S1-216733182	S2-361173142
S1-216733182	S2-920385752
S1-369198632	S2-282745196
S1-369198632	S2-598158430
S1-369198632	S3-469240895
S1-369198632	S3-871488044
S1-369198632	S2-295501098
S1-369198632	S3-780715620
S1-369198632	S2-44567780
S1-369198632	S2-721031885
S1-369198632	S2-234179211
S1-369198632	S2-856416680
S1-369198632	S3-20333455
S1-369198632	S3-100206157
S1-369198632	S2-417182588
S1-369198632	S3-52494817
S1-369198632	S2-938469853
S1-369198632	S2-76684872
S1-369198632	S2-659524813
S1-369198632	S2-184453112
S1-369198632	S3-747818695
S1-369198632	S2-539126445
S1-369198632	S3-939483446
S1-369198632	S2-269786556
S1-369198632	S3-845836682
S1-369198632	S3-420377501
S1-369198632	S2-858354524
S1-369198632	S2-895434442
S1-369198632	S2-163680176
S1-369198632	S2-76002383
S1-369198632	S2-883938802
S1-369198632	S2-427574491
S1-369198632	S2-512194684
S1-369198632	S3-983818106
S1-369198632	S2-162876419
S1-369198632	S2-756179251
S1-369198632	S3-470839242
S1-369198632	S2-342693229
S1-369198632	S3-578455651
S1-369198632	S3-237227119
S1-369198632	S3-234047326
S1-369198632	S2-976053921
S1-369198632	S3-431156337
S1-369198632	S2-261047645
S1-369198632	S2-984900794
S1-369198632	S2-809174450
S1-369198632	S3-936448224
S1-369198632	S3-266983637
S1-369198632	S2-141191073
S1-369198632	S2-662367325
S1-369198632	S2-361436717
S1-369198632	S2-306966515
S1-589302928	S3-662229299
S1-589302928	S2-941440121
S1-589302928	S3-621332247
S1-589302928	S2-90672341
S1-589302928	S2-135994402
S1-589302928	S2-466036489
S1-589302928	S3-232965838
S1-589302928	S3-389110422
S1-589302928	S3-910174233
S1-589302928	S2-127167766
S1-589302928	S2-918473326
S1-589302928	S2-917089438
S1-589302928	S2-89140728
S1-589302928	S3-854363024
S1-589302928	S3-471490543
S1-589302928	S3-683275804
S1-589302928	S3-350678001
S1-589302928	S3-836956942
S1-589302928	S2-27559629
S1-589302928	S3-500452745
S1-589302928	S3-813435809
S1-589302928	S2-842202554
S1-589302928	S3-78473192
S1-589302928	S3-90647349
S1-589302928	S3-421845319
S1-589302928	S3-643607727
S1-589302928	S2-336563181
S1-589302928	S2-636649553
S1-589302928	S3-321925642
S1-589302928	S3-744781811
S1-589302928	S2-298743570
S1-589302928	S3-456578501
S1-589302928	S3-712814373
S1-589302928	S3-975045917
S1-589302928	S2-957086610
S1-589302928	S2-577085797
S1-589302928	S2-306430100
S1-589302928	S2-612036878
S1-589302928	S2-267476618
S1-589302928	S2-976577942
S1-589302928	S3-865555337
S1-589302928	S3-329341323
S1-589302928	S2-674474128
S1-589302928	S2-17288970
S1-589302928	S3-105714046
S1-589302928	S3-965546227
S1-589302928	S2-146366457
S1-589302928	S3-769704989
S1-589302928	S3-551388423
S1-589302928	S2-518007655
S1-527497541	S3-997289669
S1-527497541	S3-155250976
S1-527497541	S3-601004436
S1-527497541	S2-221142345
S1-527497541	S3-97650626
S1-527497541	S3-123168304
S1-527497541	S3-816779763
S1-527497541	S2-285577649
S1-527497541	S3-963459742
S1-527497541	S2-925099959
S1-527497541	S3-457633458
S1-527497541	S3-655021065
S1-527497541	S2-554301957
S1-527497541	S2-395151585
S1-527497541	S2-933353662
S1-527497541	S3-40300820
S1-527497541	S2-348564701
S1-527497541	S3-208829383
S1-527497541	S2-670999265
S1-527497541	S2-490129592
S1-527497541	S3-373833737
S1-527497541	S3-744953120
S1-527497541	S3-165432605
S1-527497541	S3-873878586
S1-527497541	S3-466883105
S1-527497541	S3-282158615
S1-527497541	S2-636155096
S1-527497541	S2-775751864
S1-527497541	S2-211121716
S1-527497541	S3-347730376
S1-527497541	S3-986273161
S1-527497541	S3-673854038
S1-527497541	S3-306720202
S1-527497541	S3-358999138
S1-527497541	S2-458703934
S1-527497541	S3-967376075
S1-527497541	S3-44528784
S1-527497541	S3-477737473
S1-527497541	S3-736168255
S1-527497541	S3-618524114
S1-527497541	S3-88272184
S1-527497541	S2-493773492
S1-527497541	S3-17493899
S1-527497541	S3-288089998
S1-527497541	S2-521967779
S1-527497541	S3-606104629
S1-527497541	S2-362609249
S1-527497541	S3-188588715
S1-527497541	S3-228837453
S1-527497541	S2-187382765
S1-951433056	S2-491675548
S1-951433056	S3-99746792
S1-951433056	S2-553635389
S1-951433056	S2-398388666
S1-951433056	S2-770072633
S1-951433056	S2-663197779
S1-951433056	S3-862338740
S1-951433056	S2-472567993
S1-951433056	S3-465958718
S1-951433056	S3-526576566
S1-951433056	S2-833716779
S1-951433056	S2-37106749
S1-951433056	S2-227609285
S1-951433056	S2-691167560
S1-951433056	S3-5898138
S1-951433056	S2-479227589
S1-951433056	S2-664095675
S1-951433056	S2-156981301
S1-951433056	S3-280818619
S1-951433056	S2-469180507
S1-951433056	S3-94707191
S1-951433056	S2-706423265
S1-951433056	S2-924049863
S1-857232066	S2-236407315
S1-857232066	S2-490905577
S1-857232066	S2-927950342
S1-857232066	S3-744674422
S1-857232066	S2-860340522
S1-857232066	S3-267675363
S1-857232066	S2-90098823
S1-857232066	S3-444125893
S1-857232066	S2-940506807
S1-857232066	S2-605810943
S1-857232066	S2-123331637
S1-857232066	S2-591670981
S1-857232066	S3-215485024
S1-857232066	S2-761738352
S1-857232066	S3-963704312
S1-857232066	S2-186444199
S1-857232066	S3-162574620
S1-857232066	S3-803013209
S1-857232066	S3-46025111
S1-857232066	S3-654401889
S1-857232066	S2-38967620
S1-857232066	S3-651790413
S1-857232066	S2-409158734
S1-857232066	S3-33459694
S1-857232066	S3-127289081
S1-857232066	S2-249511951
S1-857232066	S2-922622641
S1-857232066	S2-337287946
S1-857232066	S2-201442439
S1-857232066	S3-279812093
S1-857232066	S3-2677141
S1-857232066	S3-630335888
S1-857232066	S3-351152963
S1-857232066	S2-381280185
S1-857232066	S3-738311205
S1-857232066	S3-662987550
S1-857232066	S3-196083993
S1-857232066	S3-690341042
S1-857232066	S2-860350267
S1-857232066	S2-839750178
S1-857232066	S2-30596657
S1-857232066	S2-157264852
S1-857232066	S3-628408994
S1-857232066	S2-542042196
S1-857232066	S3-643267533
S1-857232066	S3-556986578
S1-857232066	S2-945917348
S1-857232066	S3-456424446
S1-857232066	S3-157481495
S1-857232066	S2-623662121
S1-391683240	S2-949386010
S1-391683240	S3-730400863
S1-391683240	S3-995781446
S1-391683240	S2-771766931
S1-391683240	S2-24593516
S1-391683240	S3-431343807
S1-391683240	S2-219496094
S1-391683240	S2-186460435
S1-391683240	S2-632528145
S1-391683240	S2-173021433
S1-391683240	S3-355622469
S1-391683240	S3-401730059
S1-391683240	S2-50063452
S1-391683240	S3-20333455
S1-391683240	S3-74173234
S1-391683240	S3-803953697
S1-391683240	S2-311455014
S1-391683240	S2-814275810
S1-391683240	S3-693943149
S1-391683240	S2-423704496
S1-391683240	S2-995937806
S1-391683240	S3-530850396
S1-391683240	S3-914449254
S1-391683240	S3-723109934
S1-391683240	S2-127766917
S1-391683240	S3-380176381
S1-391683240	S3-631477158
S1-391683240	S3-151348292
S1-391683240	S2-862341047
S1-391683240	S2-886049759
S1-391683240	S2-594008761
S1-391683240	S3-608304555
S1-391683240	S2-378407062
S1-391683240	S3-222537562
S1-391683240	S3-37624395
S1-391683240	S2-523776282
S1-391683240	S2-23465401
S1-391683240	S3-906615788
S1-391683240	S3-164246284
S1-391683240	S2-937892947
S1-391683240	S3-51759537
S1-391683240	S3-41500263
S1-391683240	S3-540923868
S1-391683240	S3-510514533
S1-391683240	S3-609258786
S1-391683240	S2-386044169
S1-391683240	S2-677852187
S1-391683240	S2-557149354
S1-391683240	S2-830518326
S1-391683240	S2-380407196
S1-630149953	S2-229301244
S1-630149953	S2-138839775
S1-630149953	S3-728742174
S1-630149953	S2-981531199
S1-630149953	S2-48537853
S1-630149953	S2-367425597
S1-630149953	S2-896216609
S1-630149953	S2-232134153
S1-630149953	S3-804323871
S1-630149953	S3-946956103
S1-630149953	S3-781297573
S1-630149953	S3-747358048
S1-630149953	S3-308684541
S1-630149953	S3-592949905
S1-630149953	S2-344984473
S1-630149953	S3-259716637
S1-630149953	S3-438118974
S1-630149953	S3-177603032
S1-630149953	S3-724182409
S1-630149953	S3-86993734
S1-630149953	S2-508496196
S1-630149953	S3-399524528
S1-630149953	S3-569309125
S1-630149953	S2-475286839
S1-630149953	S3-196233562
S1-630149953	S3-93941105
S1-630149953	S3-574151234
S1-630149953	S3-870478620
S1-630149953	S3-18925596
S1-630149953	S3-311691124
S1-630149953	S3-768611541
S1-630149953	S3-955940430
S1-630149953	S3-276156660
S1-630149953	S2-648014669
S1-630149953	S3-234454681
S1-630149953	S2-187505319
S1-630149953	S3-685371982
S1-630149953	S2-595854159
S1-630149953	S2-858034140
S1-630149953	S3-577195301
S1-630149953	S3-25246144
S1-630149953	S3-333203035
S1-630149953	S3-354651152
S1-630149953	S3-946443220
S1-630149953	S3-346227482
S1-630149953	S3-638474188
S1-630149953	S2-468833882
S1-630149953	S3-470967888
S1-630149953	S3-446153310
S1-630149953	S3-974692977
S1-207329319	S2-938952817
S1-207329319	S3-886772558
S1-207329319	S2-653613388
S1-207329319	S3-358187913
S1-207329319	S2-696233561
S1-207329319	S3-11175627
S1-207329319	S2-51446078
S1-207329319	S2-447096995
S1-207329319	S3-621830886
S1-207329319	S3-624116895
S1-207329319	S2-60761506
S1-207329319	S2-941498115
S1-207329319	S2-455596747
S1-207329319	S3-846744492
S1-207329319	S3-857633380
S1-207329319	S2-375585503
S1-207329319	S2-971885408
S1-207329319	S2-831027288
S1-207329319	S3-597234068
S1-207329319	S2-620641441
S1-207329319	S2-940078956
S1-207329319	S3-37729489
S1-207329319	S2-798920285
S1-207329319	S3-715570091
S1-207329319	S2-240593794
S1-207329319	S3-717996744
S1-207329319	S3-223081834
S1-207329319	S2-776365599
S1-207329319	S3-579611758
S1-207329319	S2-123094737
S1-207329319	S3-631426504
S1-207329319	S3-329870174
S1-207329319	S2-879476336
S1-207329319	S3-758901704
S1-207329319	S3-887389489
S1-207329319	S3-493173392
S1-207329319	S3-296196316
S1-207329319	S3-646291094
S1-207329319	S3-368456951
S1-207329319	S2-999424539
S1-207329319	S2-142708346
S1-207329319	S3-667318210
S1-207329319	S2-660746305
S1-207329319	S3-797746649
S1-207329319	S2-359897550
S1-207329319	S3-870160908
S1-207329319	S3-838510780
S1-207329319	S2-598240886
S1-207329319	S2-306777347
S1-207329319	S3-174860654
S1-822087158	S2-420347037
S1-822087158	S3-776441597
S1-822087158	S3-705652011
S1-822087158	S2-730333885
S1-822087158	S3-582054028
S1-822087158	S3-180671729
S1-822087158	S3-289453473
S1-822087158	S3-104025560
S1-822087158	S3-168566954
S1-822087158	S2-859117545
S1-822087158	S2-856953008
S1-822087158	S2-123181161
S1-822087158	S2-31601751
S1-822087158	S2-558160939
S1-822087158	S3-55402771
S1-822087158	S3-678640136
S1-822087158	S3-639795248
S1-822087158	S2-61867026
S1-822087158	S3-908850900
S1-822087158	S2-691957051
S1-822087158	S3-25985352
S1-822087158	S3-772071932
S1-822087158	S3-651291461
S1-822087158	S2-552926418
S1-822087158	S3-695455660
S1-822087158	S2-609281890
S1-822087158	S2-966931776
S1-822087158	S3-117524284
S1-822087158	S3-919196691
S1-822087158	S3-235997177
S1-822087158	S2-705593465
S1-822087158	S3-446499334
S1-822087158	S3-415490758
S1-822087158	S3-844199042
S1-822087158	S3-429399547
S1-822087158	S2-843216267
S1-822087158	S2-381280185
S1-822087158	S3-411197828
S1-822087158	S2-211121716
S1-822087158	S3-937923353
S1-822087158	S3-694306505
S1-822087158	S3-836190004
S1-822087158	S3-926795138
S1-822087158	S3-618617083
S1-822087158	S3-247338194
S1-822087158	S2-369515214
S1-822087158	S3-496500136
S1-822087158	S2-532443771
S1-822087158	S3-923295899
S1-822087158	S3-263717993
S1-843179540	S3-411927854
S1-843179540	S2-474099966
S1-843179540	S3-775857408
S1-843179540	S2-991925876
S1-843179540	S2-437941242
S1-843179540	S3-907862586
S1-843179540	S2-39979693
S1-843179540	S3-534921801
S1-843179540	S3-218087372
S1-843179540	S3-231932455
S1-843179540	S3-493456559
S1-843179540	S2-436585583
S1-843179540	S3-749434807
S1-843179540	S2-568609101
S1-843179540	S2-651570826
S1-843179540	S2-81498504
S1-843179540	S2-847607396
S1-843179540	S3-798832686
S1-843179540	S3-953664771
S1-843179540	S2-230706523
S1-843179540	S2-57189770
S1-843179540	S3-167024031
S1-843179540	S3-211088741
S1-843179540	S3-577187889
S1-843179540	S2-592822337
S1-843179540	S2-184203124
S1-843179540	S3-967019653
S1-843179540	S2-756035188
S1-322066165	S3-505045156
S1-322066165	S3-546040219
S1-322066165	S3-173543094
S1-322066165	S2-810439645
S1-322066165	S3-579240292
S1-322066165	S3-522856749
S1-322066165	S3-998847981
S1-322066165	S2-8481877
S1-322066165	S3-128424792
S1-322066165	S2-612689613
S1-322066165	S2-368570031
S1-322066165	S3-50602812
S1-322066165	S3-114759156
S1-322066165	S2-645226173
S1-322066165	S2-389551719
S1-322066165	S2-2875333
S1-322066165	S3-180683649
S1-322066165	S2-945571110
S1-322066165	S3-345075023
S1-322066165	S2-119543399
S1-322066165	S3-945449810
S1-322066165	S3-579112664
S1-322066165	S3-912048062
S1-322066165	S3-849620100
S1-322066165	S3-863580647
S1-322066165	S3-274394925
S1-322066165	S2-898780961
S1-322066165	S2-709400609
S1-322066165	S2-390342085
S1-322066165	S2-795411198
S1-322066165	S3-151989819
S1-322066165	S2-418398061
S1-322066165	S2-579754875
S1-322066165	S2-971541193
S1-322066165	S2-938672132
S1-322066165	S2-98048646
S1-322066165	S3-246627556
S1-322066165	S3-947366711
S1-322066165	S2-648533552
S1-322066165	S2-237089843
S1-322066165	S2-96391484
S1-322066165	S2-430885656
S1-322066165	S3-919743314
S1-322066165	S2-152522896
S1-322066165	S3-93161463
S1-322066165	S3-645336503
S1-322066165	S2-680845617
S1-322066165	S2-497478833
S1-322066165	S2-445791649
S1-322066165	S3-846942513
S1-426702569	S2-985193882
S1-426702569	S2-367489307
S1-426702569	S3-310811528
S1-426702569	S2-73205512
S1-426702569	S3-162574620
S1-426702569	S3-251084901
S1-426702569	S2-451577870
S1-426702569	S3-439312690
S1-426702569	S3-101401588
S1-426702569	S3-614974593
S1-426702569	S3-834681756
S1-426702569	S2-51555053
S1-426702569	S3-618775419
S1-426702569	S3-803013209
S1-426702569	S2-215703608
S1-426702569	S3-46025111
S1-426702569	S3-262384901
S1-426702569	S2-350105026
S1-426702569	S3-485146170
S1-426702569	S3-207418140
S1-426702569	S2-739593376
S1-426702569	S2-765018827
S1-426702569	S3-234829632
S1-426702569	S2-316408957
S1-426702569	S3-57205060
S1-426702569	S2-996620656
S1-426702569	S3-559960795
S1-426702569	S2-545774154
S1-426702569	S3-654401889
S1-426702569	S3-134389167
S1-426702569	S3-477056112
S1-426702569	S3-900110842
S1-426702569	S2-38967620
S1-426702569	S3-651790413
S1-426702569	S2-228449976
S1-426702569	S2-409158734
S1-426702569	S2-998235313
S1-426702569	S3-193845083
S1-426702569	S3-33459694
S1-426702569	S2-624219129
S1-426702569	S2-849832892
S1-426702569	S3-127289081
S1-426702569	S3-407524730
S1-426702569	S2-249511951
S1-426702569	S2-922622641
S1-426702569	S2-489935979
S1-426702569	S3-703129862
S1-426702569	S2-602734946
S1-426702569	S3-886920409
S1-426702569	S2-135628827
S1-941261133	S3-192129105
S1-941261133	S2-83203538
S1-941261133	S3-738953043
S1-941261133	S2-706837186
S1-941261133	S3-771970278
S1-941261133	S3-594590240
S1-941261133	S3-151418204
S1-941261133	S2-221787470
S1-941261133	S3-557169529
S1-941261133	S3-44390347
S1-941261133	S2-69954254
S1-941261133	S2-992379304
S1-941261133	S3-904326456
S1-941261133	S2-460467570
S1-941261133	S2-505186857
S1-941261133	S3-224724256
S1-941261133	S3-742416681
S1-941261133	S3-260526660
S1-941261133	S2-642266846
S1-941261133	S2-56003737
S1-941261133	S2-99842444
S1-941261133	S3-774510322
S1-941261133	S2-64522515
S1-941261133	S3-573712094
S1-941261133	S3-701467166
S1-941261133	S3-735136410
S1-941261133	S3-492819576
S1-941261133	S2-936957397
S1-941261133	S2-374741323
S1-941261133	S3-807887946
S1-941261133	S3-578532229
S1-941261133	S3-816866891
S1-941261133	S2-996953199
S1-941261133	S3-257517051
S1-941261133	S2-473076851
S1-941261133	S2-109420651
S1-941261133	S2-828709692
S1-941261133	S3-822758304
S1-941261133	S2-169885915
S1-941261133	S3-55480489
S1-941261133	S2-344851799
S1-941261133	S3-906593213
S1-941261133	S2-823670356
S1-941261133	S3-79279747
S1-941261133	S2-553685635
S1-941261133	S3-458276210
S1-941261133	S3-250080216
S1-941261133	S3-601658236
S1-941261133	S2-599508146
S1-941261133	S3-526379426
S1-680416224	S3-215120097
S1-680416224	S3-524426555
S1-680416224	S2-25466737
S1-680416224	S3-924824386
S1-680416224	S2-316092476
S1-680416224	S3-794726612
S1-680416224	S3-946443220
S1-680416224	S3-386578635
S1-680416224	S2-852907233
S1-680416224	S3-874088453
S1-680416224	S3-178393742
S1-680416224	S3-816779763
S1-680416224	S3-283060533
S1-680416224	S3-787646
S1-680416224	S3-321612977
S1-680416224	S2-602769735
S1-680416224	S3-613804491
S1-680416224	S3-649403553
S1-680416224	S3-116619756
S1-680416224	S3-155250976
S1-680416224	S2-400682766
S1-680416224	S2-61867026
S1-680416224	S3-543554442
S1-680416224	S3-876553841
S1-680416224	S3-578502027
S1-680416224	S2-696672788
S1-680416224	S2-719917880
S1-680416224	S3-259716637
S1-680416224	S3-919031316
S1-680416224	S3-581048467
S1-680416224	S3-780493868
S1-680416224	S2-116051131
S1-680416224	S2-978873292
S1-680416224	S3-180722006
S1-680416224	S2-487295116
S1-680416224	S3-913154842
S1-680416224	S2-51042752
S1-680416224	S2-10435493
S1-680416224	S3-400790586
S1-680416224	S2-837472198
S1-680416224	S3-998331090
S1-680416224	S3-811106641
S1-680416224	S2-750843375
S1-680416224	S2-342019909
S1-680416224	S3-927077081
S1-680416224	S3-287044940
