source1_entity_id	candidate_entity_ids
S1-216733182	S2-107089037,S2-117375301,S2-132310962,S2-134896049,S2-137673668,S2-158593231,S2-169654027,S2-177112069,S2-201139434,S2-231622146,S2-235324443,S2-255832457,S2-263688085,S2-294198275,S2-300980229,S2-316408957,S2-323802851,S2-351154364,S2-361173142,S2-362218304,S2-363375112,S2-37512896,S2-397157401,S2-403025276,S2-405842282,S2-462295930,S2-468327497,S2-487594272,S2-510042048,S2-521967779,S2-524209661,S2-524779516,S2-565388440,S2-571700196,S2-589446739,S2-592250099,S2-611180129,S2-627533796,S2-69780796,S2-715773823,S2-742483122,S2-750151425,S2-789226248,S2-800097355,S2-812839207,S2-825251260,S2-843216267,S2-860721008,S2-877127509,S2-88565947,S2-900108386,S2-902845783,S2-919835180,S2-920385752,S2-921769513,S2-926874499,S2-932426204,S2-932807095,S2-937810085,S2-947157691,S2-948521115,S2-962443507,S2-962600135,S2-986925315,S3-108287533,S3-138225024,S3-174036202,S3-205077699,S3-221870645,S3-223361518,S3-237718292,S3-251830792,S3-274156141,S3-318504733,S3-327559435,S3-328673495,S3-376739724,S3-379569148,S3-417898014,S3-449317669,S3-450705510,S3-452432736,S3-456941706,S3-460725413,S3-462483873,S3-485929166,S3-492021254,S3-514971547,S3-534691337,S3-545872221,S3-556986578,S3-604243672,S3-609294075,S3-618524114,S3-670785584,S3-677898221,S3-703942540,S3-705779454,S3-761226382,S3-796122868,S3-803578907,S3-83822646,S3-851511423,S3-858161605,S3-866015034,S3-910481787,S3-962558885,S3-969264685,S3-973173239,S3-986771770,S3-986967295
S1-369198632	S2-141191073,S2-162876419,S2-163680176,S2-184453112,S2-221756891,S2-234179211,S2-261047645,S2-269786556,S2-277833873,S2-282745196,S2-295501098,S2-303970409,S2-306966515,S2-342693229,S2-361436717,S2-417182588,S2-427574491,S2-44567780,S2-450833636,S2-462431990,S2-512194684,S2-539126445,S2-598158430,S2-630575448,S2-659524813,S2-662367325,S2-678252225,S2-702224754,S2-721031885,S2-756179251,S2-759797921,S2-76002383,S2-76684872,S2-781003083,S2-801276530,S2-809174450,S2-821046977,S2-856416680,S2-858354524,S2-87238163,S2-873713748,S2-883938802,S2-895434442,S2-917277573,S2-928259593,S2-938469853,S2-976053921,S2-984900794,S3-100206157,S3-131108819,S3-20333455,S3-234047326,S3-237227119,S3-260727540,S3-266983637,S3-2784090,S3-30327252,S3-420377501,S3-431156337,S3-443377941,S3-469240895,S3-470839242,S3-52494817,S3-525263783,S3-564493388,S3-576935924,S3-578455651,S3-595161459,S3-679184843,S3-680915822,S3-698025006,S3-698325469,S3-698920039,S3-715139906,S3-729717147,S3-746562682,S3-747818695,S3-75588929,S3-780715620,S3-781666339,S3-7819416,S3-800092710,S3-845836682,S3-847232122,S3-871488044,S3-936448224,S3-939483446,S3-983818106
S1-589302928	S2-127167766,S2-135994402,S2-146366457,S2-17288970,S2-267476618,S2-27559629,S2-298743570,S2-306430100,S2-336563181,S2-456129511,S2-466036489,S2-518007655,S2-577085797,S2-612036878,S2-636649553,S2-674474128,S2-732541526,S2-805589535,S2-80986359,S2-842202554,S2-89140728,S2-90672341,S2-909310344,S2-917089438,S2-918473326,S2-941440121,S2-947941979,S2-957086610,S2-976577942,S2-979182395,S3-105714046,S3-232965838,S3-24164531,S3-267549709,S3-271526814,S3-281859031,S3-321925642,S3-322535884,S3-329341323,S3-350678001,S3-389110422,S3-421845319,S3-42356605,S3-456578501,S3-471490543,S3-500452745,S3-547920233,S3-551388423,S3-621332247,S3-643607727,S3-662229299,S3-683275804,S3-712814373,S3-744781811,S3-750052276,S3-769704989,S3-78473192,S3-792529557,S3-813435809,S3-836956942,S3-854363024,S3-865555337,S3-90647349,S3-910174233,S3-965546227,S3-975045917,S3-981636480
S1-527497541	S2-100727491,S2-119862819,S2-187382765,S2-211121716,S2-221142345,S2-244548978,S2-263957876,S2-285577649,S2-295208809,S2-317787496,S2-348564701,S2-362609249,S2-380093895,S2-395151585,S2-4290716,S2-438161926,S2-453118660,S2-455340020,S2-458703934,S2-490129592,S2-493773492,S2-521967779,S2-544215316,S2-553341625,S2-554301957,S2-580323141,S2-604887916,S2-627533796,S2-636155096,S2-639898718,S2-651112253,S2-661372085,S2-670999265,S2-674688387,S2-677221430,S2-710386119,S2-716776643,S2-775751864,S2-782220676,S2-798385400,S2-815665151,S2-821668678,S2-827461283,S2-839965546,S2-84123765,S2-853319232,S2-872077749,S2-893907046,S2-920103027,S2-925099959,S2-927687234,S2-933353662,S2-937810085,S2-952689464,S2-996218114,S3-101683680,S3-123168304,S3-155250976,S3-163352066,S3-165432605,S3-17493899,S3-180080560,S3-188588715,S3-208829383,S3-211437855,S3-228837453,S3-282158615,S3-282374096,S3-288089998,S3-306720202,S3-326826072,S3-335818114,S3-347730376,S3-358999138,S3-3609160,S3-373833737,S3-40300820,S3-405978591,S3-44171274,S3-44528784,S3-449317669,S3-457633458,S3-466883105,S3-477737473,S3-486567268,S3-516492093,S3-517394827,S3-530951209,S3-548056203,S3-548604511,S3-601004436,S3-604575230,S3-606104629,S3-618524114,S3-655021065,S3-668907666,S3-673854038,S3-704252321,S3-736168255,S3-744953120,S3-762482021,S3-793044337,S3-816779763,S3-84045844,S3-873878586,S3-874869037,S3-88272184,S3-915672260,S3-960742546,S3-963459742,S3-967376075,S3-973987458,S3-97650626,S3-986273161,S3-997289669,S3-997324371
S1-951433056	S2-134796791,S2-156981301,S2-216045158,S2-227609285,S2-27646287,S2-279123524,S2-312916099,S2-352763563,S2-358211203,S2-359386290,S2-359486733,S2-37106749,S2-385420681,S2-398388666,S2-465681713,S2-469180507,S2-472567993,S2-479227589,S2-491675548,S2-49304273,S2-53603175,S2-553635389,S2-585292686,S2-590754336,S2-595854159,S2-617481959,S2-659887383,S2-663197779,S2-664095675,S2-691167560,S2-706423265,S2-709901764,S2-748151670,S2-770072633,S2-791564035,S2-797403484,S2-811517071,S2-833716779,S2-849832892,S2-924049863,S2-975942782,S2-98210646,S3-252953458,S3-280818619,S3-30164381,S3-465958718,S3-526576566,S3-5898138,S3-862338740,S3-94707191,S3-967939355,S3-99746792
S1-857232066	S2-104348927,S2-110465873,S2-123331637,S2-157264852,S2-186444199,S2-201442439,S2-231622146,S2-236407315,S2-236602397,S2-249511951,S2-25671971,S2-265132294,S2-297852949,S2-30596657,S2-337287946,S2-343303661,S2-364385480,S2-381280185,S2-38967620,S2-392057796,S2-395470821,S2-409158734,S2-441907326,S2-449918543,S2-461792349,S2-480842565,S2-490905577,S2-500404361,S2-51555053,S2-542042196,S2-556056519,S2-568344413,S2-580609242,S2-591670981,S2-59673302,S2-605810943,S2-617435198,S2-621330435,S2-623662121,S2-686940353,S2-6918658,S2-69780796,S2-704934474,S2-739593376,S2-740918574,S2-751902213,S2-758944652,S2-759759864,S2-761738352,S2-771259169,S2-809720179,S2-839750178,S2-860340522,S2-860350267,S2-885218742,S2-900108386,S2-90098823,S2-908500930,S2-922622641,S2-927950342,S2-92808347,S2-933844848,S2-940506807,S2-945917348,S2-980549363,S2-982636999,S2-998866703,S3-127289081,S3-157481495,S3-158846260,S3-162574620,S3-186120686,S3-196083993,S3-215485024,S3-229986380,S3-26418286,S3-265306910,S3-267675363,S3-2677141,S3-279812093,S3-33459694,S3-351152963,S3-362243084,S3-371500659,S3-444125893,S3-454166236,S3-455995694,S3-456424446,S3-46025111,S3-477547776,S3-483859435,S3-514450194,S3-549980278,S3-556986578,S3-618775419,S3-628408994,S3-630335888,S3-643267533,S3-651790413,S3-654401889,S3-662987550,S3-690341042,S3-705779454,S3-738311205,S3-744674422,S3-758241684,S3-759934559,S3-803013209,S3-834681756,S3-853273360,S3-900996961,S3-90207288,S3-960051675,S3-963704312
S1-391683240	S2-121178832,S2-126770438,S2-127766917,S2-161587464,S2-173021433,S2-178882925,S2-186460435,S2-205470191,S2-219496094,S2-23465401,S2-24593516,S2-287435953,S2-311455014,S2-334568177,S2-338322211,S2-340141239,S2-343325270,S2-368570031,S2-378407062,S2-380407196,S2-386044169,S2-391248156,S2-406642416,S2-409050744,S2-423704496,S2-50063452,S2-510083262,S2-523776282,S2-557149354,S2-594008761,S2-632528145,S2-647106430,S2-648468373,S2-653008078,S2-677852187,S2-724873575,S2-771766931,S2-800500853,S2-806881957,S2-814275810,S2-830518326,S2-834196655,S2-862341047,S2-886049759,S2-895434442,S2-919164028,S2-937892947,S2-949386010,S2-995937806,S3-123486711,S3-136401926,S3-151348292,S3-158875471,S3-164246284,S3-20333455,S3-222537562,S3-230285847,S3-285566119,S3-328460607,S3-355622469,S3-372943702,S3-37624395,S3-380176381,S3-401730059,S3-408983178,S3-41500263,S3-422517615,S3-431343807,S3-49304472,S3-510514533,S3-51759537,S3-530850396,S3-540923868,S3-573324446,S3-576049054,S3-608304555,S3-609258786,S3-631477158,S3-692815770,S3-693943149,S3-723109934,S3-730400863,S3-74173234,S3-803953697,S3-906615788,S3-914449254,S3-984234521,S3-990584154,S3-995781446,S3-996993498
S1-630149953	S2-115238959,S2-138839775,S2-151308060,S2-156047248,S2-187505319,S2-220942785,S2-229301244,S2-232134153,S2-24705381,S2-253365910,S2-258555302,S2-283782247,S2-305168541,S2-344475062,S2-344984473,S2-360466667,S2-363770005,S2-367425597,S2-393861414,S2-456231417,S2-464453661,S2-468833882,S2-471284169,S2-475286839,S2-48537853,S2-501108136,S2-508496196,S2-513983055,S2-53603175,S2-555628145,S2-571569891,S2-595665211,S2-595854159,S2-637608,S2-648014669,S2-724191220,S2-724790407,S2-737533465,S2-748988045,S2-765744761,S2-781173473,S2-784068694,S2-789127153,S2-796436089,S2-806548925,S2-837838957,S2-838287853,S2-84462712,S2-853560661,S2-858034140,S2-896216609,S2-922712876,S2-953732029,S2-981531199,S3-103440639,S3-117524284,S3-177603032,S3-185830354,S3-18925596,S3-196233562,S3-234454681,S3-235115587,S3-249666672,S3-25246144,S3-259716637,S3-276156660,S3-288702153,S3-308684541,S3-311691124,S3-327808564,S3-333203035,S3-346227482,S3-354651152,S3-36772077,S3-371730368,S3-399524528,S3-414335719,S3-422744211,S3-438118974,S3-441961369,S3-446153310,S3-457076475,S3-458012264,S3-470967888,S3-479488494,S3-504950011,S3-513505053,S3-518479504,S3-52389171,S3-558455512,S3-569309125,S3-574151234,S3-577195301,S3-586497664,S3-586774058,S3-589819003,S3-592949905,S3-609814998,S3-614287828,S3-633583961,S3-638474188,S3-668529529,S3-673342043,S3-685371982,S3-700958179,S3-724182409,S3-728742174,S3-742754948,S3-747358048,S3-747629756,S3-768363324,S3-768611541,S3-781297573,S3-804323871,S3-86993734,S3-870478620,S3-878221716,S3-888774069,S3-896803713,S3-898236286,S3-927086675,S3-93941105,S3-946443220,S3-946956103,S3-955940430,S3-958738783,S3-974692977,S3-976783203,S3-983010097,S3-992249519
S1-207329319	S2-11831316,S2-123094737,S2-142708346,S2-240593794,S2-306777347,S2-359897550,S2-375585503,S2-447096995,S2-455596747,S2-51446078,S2-554086360,S2-598240886,S2-60761506,S2-620641441,S2-653613388,S2-660746305,S2-696233561,S2-776365599,S2-798920285,S2-831027288,S2-879476336,S2-881978792,S2-938952817,S2-940078956,S2-941498115,S2-971885408,S2-999424539,S3-11175627,S3-174860654,S3-223081834,S3-268272810,S3-296196316,S3-329870174,S3-358187913,S3-368456951,S3-37729489,S3-493173392,S3-579611758,S3-580782799,S3-597234068,S3-621830886,S3-624116895,S3-631426504,S3-646291094,S3-667318210,S3-672131051,S3-703197377,S3-715570091,S3-717996744,S3-758901704,S3-797746649,S3-838510780,S3-846744492,S3-857633380,S3-870160908,S3-886772558,S3-887389489
S1-822087158	S2-110961797,S2-123181161,S2-143790187,S2-197200716,S2-211121716,S2-211145788,S2-238556927,S2-283782247,S2-31601751,S2-343018791,S2-343911956,S2-352119087,S2-366172089,S2-369515214,S2-381280185,S2-420347037,S2-434281532,S2-451710955,S2-455462687,S2-46538043,S2-468327497,S2-479284940,S2-501448796,S2-518583318,S2-532443771,S2-552926418,S2-558160939,S2-593580304,S2-609281890,S2-61867026,S2-652006559,S2-669542690,S2-691957051,S2-692923085,S2-701620759,S2-705593465,S2-712293611,S2-730333885,S2-788106715,S2-825657399,S2-83457682,S2-843216267,S2-84522845,S2-856953008,S2-859117545,S2-860050872,S2-8638085,S2-892028152,S2-923268305,S2-936153933,S2-937857207,S2-966056282,S2-966931776,S2-986623822,S3-104025560,S3-105832172,S3-117524284,S3-161260530,S3-167790132,S3-168566954,S3-180671729,S3-220027539,S3-227670152,S3-235997177,S3-247338194,S3-25985352,S3-263717993,S3-282924501,S3-289453473,S3-373556378,S3-375778391,S3-411197828,S3-414335719,S3-415490758,S3-416240617,S3-42648735,S3-429399547,S3-446499334,S3-496500136,S3-55402771,S3-582054028,S3-589819003,S3-597268948,S3-618617083,S3-639795248,S3-651291461,S3-654884040,S3-678640136,S3-694306505,S3-695455660,S3-705652011,S3-705789399,S3-714119124,S3-726933950,S3-739961021,S3-757862198,S3-772071932,S3-776441597,S3-79060751,S3-814780893,S3-836190004,S3-844199042,S3-87831234,S3-888774069,S3-908850900,S3-919196691,S3-923295899,S3-926795138,S3-937923353,S3-938990963,S3-987433751
S1-843179540	S2-184203124,S2-230706523,S2-392006261,S2-39979693,S2-436585583,S2-437941242,S2-474099966,S2-529540773,S2-568609101,S2-57189770,S2-592822337,S2-651570826,S2-756035188,S2-81498504,S2-847607396,S2-991925876,S3-167024031,S3-178727963,S3-211088741,S3-218087372,S3-231932455,S3-272846089,S3-411927854,S3-493456559,S3-534921801,S3-577187889,S3-749434807,S3-76647500,S3-775857408,S3-798832686,S3-809113811,S3-907862586,S3-953664771,S3-967019653
S1-322066165	S2-118875766,S2-119543399,S2-152522896,S2-217579928,S2-237089843,S2-2875333,S2-368570031,S2-389551719,S2-390342085,S2-418398061,S2-430885656,S2-445791649,S2-481198882,S2-497478833,S2-579754875,S2-580755798,S2-603257090,S2-612689613,S2-634792347,S2-645226173,S2-648533552,S2-680845617,S2-709400609,S2-795411198,S2-810439645,S2-8481877,S2-852252181,S2-888491400,S2-898780961,S2-938672132,S2-945571110,S2-9467510,S2-96391484,S2-971541193,S2-98048646,S3-114759156,S3-128424792,S3-151989819,S3-173543094,S3-180683649,S3-197968601,S3-23511732,S3-246627556,S3-27142954,S3-274394925,S3-293599267,S3-345075023,S3-37877993,S3-505045156,S3-50602812,S3-522856749,S3-546040219,S3-579112664,S3-579240292,S3-59545780,S3-613006927,S3-645336503,S3-652884716,S3-846942513,S3-849620100,S3-863580647,S3-912048062,S3-919743314,S3-926444634,S3-93161463,S3-945449810,S3-947366711,S3-998847981
S1-426702569	S2-110465873,S2-112659714,S2-120377856,S2-135628827,S2-140039745,S2-179017084,S2-215703608,S2-228449976,S2-231622146,S2-241171786,S2-249511951,S2-29839348,S2-311606711,S2-316408957,S2-322166791,S2-340382132,S2-350105026,S2-35780248,S2-362609249,S2-367489307,S2-375445811,S2-38967620,S2-409158734,S2-427162900,S2-451577870,S2-467397551,S2-48974633,S2-489935979,S2-51555053,S2-518156589,S2-543220170,S2-545774154,S2-568344413,S2-602734946,S2-603562870,S2-605309302,S2-624219129,S2-627536228,S2-649938483,S2-681684639,S2-720153763,S2-724986229,S2-73205512,S2-739593376,S2-750843375,S2-755517043,S2-765018827,S2-820114399,S2-847990207,S2-849832892,S2-868765547,S2-8774654,S2-878869657,S2-879341119,S2-879662215,S2-892579150,S2-896216609,S2-900108386,S2-920385752,S2-922622641,S2-92808347,S2-933710746,S2-952840379,S2-953748280,S2-971073211,S2-985193882,S2-985379371,S2-996620656,S2-998235313,S3-101401588,S3-127289081,S3-134389167,S3-162574620,S3-193845083,S3-201026405,S3-207418140,S3-229986380,S3-234829632,S3-251084901,S3-262384901,S3-310811528,S3-327559435,S3-33459694,S3-370122142,S3-407524730,S3-419777846,S3-439312690,S3-450053172,S3-456100295,S3-46025111,S3-477056112,S3-483859435,S3-485146170,S3-549980278,S3-556986578,S3-559960795,S3-57205060,S3-601316729,S3-603007013,S3-613814503,S3-614974593,S3-618775419,S3-632465932,S3-643267533,S3-651790413,S3-654401889,S3-674064220,S3-702886358,S3-703129862,S3-706156517,S3-70678246,S3-724938879,S3-728107861,S3-759934559,S3-803013209,S3-834681756,S3-853273360,S3-86800864,S3-886920409,S3-887021852,S3-900110842,S3-909937424,S3-960051675
S1-941261133	S2-109420651,S2-169885915,S2-221787470,S2-344851799,S2-374741323,S2-460467570,S2-473076851,S2-505186857,S2-553685635,S2-56003737,S2-599508146,S2-642266846,S2-64522515,S2-69954254,S2-706837186,S2-823670356,S2-828709692,S2-83203538,S2-936957397,S2-992379304,S2-996953199,S2-99842444,S3-151418204,S3-192129105,S3-224724256,S3-250080216,S3-257517051,S3-260526660,S3-44390347,S3-458276210,S3-492819576,S3-526379426,S3-55480489,S3-557169529,S3-573712094,S3-578532229,S3-594590240,S3-601658236,S3-701467166,S3-735136410,S3-738953043,S3-742416681,S3-771970278,S3-774510322,S3-79279747,S3-806990693,S3-807887946,S3-816866891,S3-822758304,S3-904326456,S3-906593213
S1-680416224	S2-10435493,S2-116051131,S2-138966586,S2-157721942,S2-158593231,S2-163806505,S2-192452091,S2-204008682,S2-211421430,S2-25466737,S2-260195027,S2-264016380,S2-283943291,S2-297642609,S2-302488759,S2-31601751,S2-316092476,S2-342019909,S2-348950075,S2-390434565,S2-400682766,S2-400878491,S2-429393081,S2-487295116,S2-495677897,S2-51042752,S2-571700196,S2-602626955,S2-602769735,S2-61867026,S2-627536228,S2-696672788,S2-719917880,S2-72175117,S2-72711142,S2-750843375,S2-751257261,S2-789746816,S2-790113259,S2-801460658,S2-837472198,S2-845043253,S2-852907233,S2-862381500,S2-864095113,S2-874577696,S2-891106605,S2-915570823,S2-927510403,S2-94313960,S2-95032257,S2-978873292,S3-116619756,S3-155250976,S3-178393742,S3-180722006,S3-215120097,S3-259716637,S3-283060533,S3-287044940,S3-289808160,S3-300099091,S3-307749198,S3-308684541,S3-321612977,S3-324849460,S3-334316868,S3-375778391,S3-386578635,S3-388695887,S3-400790586,S3-408548378,S3-457633458,S3-463553600,S3-473240785,S3-483762586,S3-524426555,S3-543554442,S3-560883345,S3-578502027,S3-581048467,S3-609193565,S3-613804491,S3-61385500,S3-628406517,S3-649403553,S3-672260769,S3-676328744,S3-723579960,S3-730152486,S3-780493868,S3-786136901,S3-787646,S3-794726612,S3-811106641,S3-816779763,S3-855728291,S3-861958082,S3-86915556,S3-874088453,S3-876553841,S3-880875775,S3-885597637,S3-899488287,S3-913154842,S3-915672260,S3-919031316,S3-920894117,S3-924062635,S3-924824386,S3-927077081,S3-946443220,S3-96918878,S3-971951466,S3-998331090
S1-867998778	S2-126598464,S2-182451150,S2-193197596,S2-206526608,S2-21698568,S2-219589837,S2-224339770,S2-230025102,S2-231648880,S2-235721509,S2-26940134,S2-282755275,S2-282841624,S2-311606711,S2-314229620,S2-331920032,S2-334538444,S2-35234108,S2-367425597,S2-371079433,S2-399207065,S2-411287372,S2-417064439,S2-429677896,S2-468391282,S2-471615859,S2-47457501,S2-487270276,S2-491108649,S2-491228032,S2-491459312,S2-494615324,S2-513983055,S2-529432442,S2-542234642,S2-636155096,S2-648058432,S2-648083684,S2-653478978,S2-701810876,S2-721904436,S2-731586602,S2-736348556,S2-746133628,S2-750630651,S2-7512180,S2-751285522,S2-761738352,S2-764341697,S2-781173473,S2-819766184,S2-84247394,S2-88719371,S2-899907568,S2-930687881,S2-933353662,S2-992145243,S2-999474189,S3-12035238,S3-162199234,S3-200997714,S3-217670676,S3-218494948,S3-240757396,S3-264563120,S3-287262831,S3-28842751,S3-294839489,S3-296562679,S3-312091339,S3-356734271,S3-392046723,S3-397187884,S3-405533650,S3-437981797,S3-438405137,S3-440482645,S3-441214930,S3-474119884,S3-477737473,S3-49833879,S3-524962071,S3-608580236,S3-614517278,S3-617860747,S3-620345980,S3-636568441,S3-64788622,S3-651291461,S3-655021065,S3-691427366,S3-704628631,S3-706078991,S3-751401400,S3-752472641,S3-765344626,S3-779110229,S3-781297573,S3-789012398,S3-804323871,S3-807085228,S3-822223294,S3-827363192,S3-835462857,S3-871710005,S3-889873031,S3-910782893,S3-941206916,S3-946956103,S3-948710579,S3-954443045,S3-960615528,S3-965152536,S3-980381852,S3-984836328,S3-989821180,S3-999496150
S1-402860122	S2-148813218,S2-15573391,S2-174763100,S2-178918162,S2-200940201,S2-232117427,S2-25350937,S2-286470872,S2-331210980,S2-351154364,S2-362804159,S2-363932959,S2-37593063,S2-398388666,S2-400878491,S2-407605932,S2-479284940,S2-491459312,S2-518550615,S2-553277174,S2-576270563,S2-59400912,S2-600885634,S2-610732855,S2-623089040,S2-691167560,S2-694768284,S2-742581448,S2-744390458,S2-789746816,S2-804739947,S2-829489406,S2-839220871,S2-87006376,S2-883340147,S2-892028152,S2-898950576,S2-90020839,S2-910930224,S2-926173967,S2-995770090,S2-998008649,S3-110802315,S3-158047009,S3-16493307,S3-229686554,S3-246423910,S3-251168933,S3-265205819,S3-277133756,S3-294818637,S3-303348181,S3-328158553,S3-332519116,S3-350993826,S3-371500659,S3-416562470,S3-447506108,S3-454352686,S3-47477892,S3-480999928,S3-49762990,S3-506259467,S3-521901012,S3-565629765,S3-602673612,S3-613342865,S3-642004506,S3-64713576,S3-656823212,S3-672251436,S3-678597151,S3-70678834,S3-710856441,S3-747415674,S3-76938773,S3-769956447,S3-771984700,S3-790682064,S3-804274094,S3-813405622,S3-817196185,S3-835822907,S3-868831563,S3-904931231,S3-906912581,S3-910381537,S3-918136619,S3-920032449,S3-927494509,S3-952342593,S3-986771770
